PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"38047123","Training in the evaluation of pesticides (plant protection products and active substances) according to Regulation (EC) No 1107/2009","Cilia N, Kandris I.","EFSA J. 2023 Nov 30;21(Suppl 1):e211007. doi: 10.2903/j.efsa.2023.e211007. eCollection 2023 Nov.","Cilia N","EFSA J","2023","2023/12/04","PMC10687746","","10.2903/j.efsa.2023.e211007"
"34795798","Setting of import tolerances for fludioxonil in sugar beet roots and bananas","EFSA (European Food Safety Authority); Bellisai G, Bernasconi G, Brancato A, Carrasco Cabrera L, Ferreira L, Giner G, Greco L, Jarrah S, Kazocina A, Leuschner R, Magrans JO, Miron I, Nave S, Pedersen R, Reich H, Ruocco S, Santos M, Scarlato AP, Theobald A, Vagenende B, Verani A.","EFSA J. 2021 Nov 10;19(11):e06919. doi: 10.2903/j.efsa.2021.6919. eCollection 2021 Nov.","EFSA (European Food Safety Authority)","EFSA J","2021","2021/11/19","PMC8579863","","10.2903/j.efsa.2021.6919"
"34729089","Maximum levels of cross-contamination for 24 antimicrobial active substances in non-target feed. Part 9: Polymyxins: colistin","EFSA Panel on Biological Hazards (BIOHAZ); Koutsoumanis K, Allende A, Alvarez-Ordóñez A, Bolton D, Bover-Cid S, Chemaly M, Davies R, De Cesare A, Herman L, Hilbert F, Lindqvist R, Nauta M, Ru G, Simmons M, Skandamis P, Suffredini E, Andersson DI, Bampidis V, Bengtsson-Palme J, Bouchard D, Ferran A, Kouba M, López Puente S, López-Alonso M, Nielsen SS, Pechová A, Petkova M, Girault S, Broglia A, Guerra B, Innocenti ML, Liébana E, López-Gálvez G, Manini P, Stella P, Peixe L.","EFSA J. 2021 Oct 26;19(10):e06861. doi: 10.2903/j.efsa.2021.6861. eCollection 2021 Oct.","EFSA Panel on Biological Hazards (BIOHAZ)","EFSA J","2021","2021/11/03","PMC8546797","","10.2903/j.efsa.2021.6861"
"32626448","Moving towards a holistic approach for human health risk assessment - Is the current approach fit for purpose?","Bennekou SH.","EFSA J. 2019 Jul 8;17(Suppl 1):e170711. doi: 10.2903/j.efsa.2019.e170711. eCollection 2019 Jul.","Bennekou SH","EFSA J","2019","2020/07/07","PMC7015490","","10.2903/j.efsa.2019.e170711"
"34729082","Maximum levels of cross-contamination for 24 antimicrobial active substances in non-target feed. Part 2: Aminoglycosides/aminocyclitols: apramycin, paromomycin, neomycin and spectinomycin","EFSA Panel on Biological Hazards (BIOHAZ); Allende A, Koutsoumanis K, Allende A, Alvarez-Ordóñez A, Bolton D, Bover-Cid S, Chemaly M, Davies R, De Cesare A, Herman L, Hilbert F, Lindqvist R, Nauta M, Ru G, Simmons M, Skandamis P, Suffredini E, Andersson DI, Bampidis V, Bengtsson-Palme J, Bouchard D, Ferran A, Kouba M, López Puente S, López-Alonso M, Nielsen SS, Pechová A, Petkova M, Girault S, Broglia A, Guerra B, Innocenti ML, Liébana E, López-Gálvez G, Manini P, Stella P, Peixe L.","EFSA J. 2021 Oct 26;19(10):e06853. doi: 10.2903/j.efsa.2021.6853. eCollection 2021 Oct.","EFSA Panel on Biological Hazards (BIOHAZ)","EFSA J","2021","2021/11/03","PMC8546520","","10.2903/j.efsa.2021.6853"
"37575620","Modification of the existing maximum residue levels or for flonicamid in kales, Chinese cabbages and kohlrabies","European Food Safety Authority (EFSA); Bellisai G, Bernasconi G, Carrasco Cabrera L, Castellan I, Del Aguila M, Ferreira L, Giner Santonja G, Greco L, Jarrah S, Leuschner R, Perez JM, Miron I, Nave S, Pedersen R, Reich H, Ruocco S, Santos M, Scarlato AP, Theobald A, Tiramani M, Verani A.","EFSA J. 2023 Aug 10;21(8):e08202. doi: 10.2903/j.efsa.2023.8202. eCollection 2023 Aug.","European Food Safety Authority (EFSA)","EFSA J","2023","2023/08/14","PMC10413957","","10.2903/j.efsa.2023.8202"
"32625629","Risk assessment of new sequencing information on genetically modified soybean event 40-3-2","European Food Safety Authority (EFSA); Papadopoulou N, Ramon M, Waigmann E.","EFSA J. 2017 Aug 7;15(8):e04968. doi: 10.2903/j.efsa.2017.4968. eCollection 2017 Aug.","European Food Safety Authority (EFSA)","EFSA J","2017","2020/07/07","PMC7010158","","10.2903/j.efsa.2017.4968"
"32625330","Scientific Opinion of Flavouring Group Evaluation 410 (FGE.410): 4',5,7-trihydroxyflavanone from chemical group 25 (phenol derivatives containing ring-alkyl, ring-alkoxy, and side-chains with an oxygenated functional group)","EFSA Panel on Food Contact Materials, Enzymes, Flavourings and Processing Aids (CEF); Silano V, Bolognesi C, Castle L, Chipman K, Cravedi JP, Engel KH, Fowler P, Franz R, Grob K, Gürtler R, Husøy T, Kärenlampi S, Milana MR, Pfaff K, Riviere G, Srinivasan J, Tavares Poças MF, Tlustos C, Wölfle D, Zorn H, Beckman Sundh U, Benigni R, Binderup ML, Brimer L, Marcon F, Marzin D, Mosesso P, Mulder G, Oskarsson A, Svendsen C, Anastassiadou M, Carfì M, Mennes W.","EFSA J. 2017 Nov 15;15(11):e05011. doi: 10.2903/j.efsa.2017.5011. eCollection 2017 Nov.","EFSA Panel on Food Contact Materials, Enzymes, Flavourings and Processing Aids (CEF)","EFSA J","2017","2020/07/07","PMC7009849","","10.2903/j.efsa.2017.5011"
"34729085","Maximum levels of cross-contamination for 24 antimicrobial active substances in non-target feed. Part 5: Lincosamides: lincomycin","EFSA Panel on Biological Hazards (BIOHAZ); Koutsoumanis K, Allende A, Alvarez-Ordóñez A, Bolton D, Bover-Cid S, Chemaly M, Davies R, De Cesare A, Herman L, Hilbert F, Lindqvist R, Nauta M, Ru G, Simmons M, Skandamis P, Suffredini E, Andersson DI, Bampidis V, Bengtsson-Palme J, Bouchard D, Ferran A, Kouba M, López Puente S, López-Alonso M, Nielsen SS, Pechová A, Petkova M, Girault S, Broglia A, Guerra B, Innocenti ML, Liébana E, López-Gálvez G, Manini P, Stella P, Peixe L.","EFSA J. 2021 Oct 26;19(10):e06856. doi: 10.2903/j.efsa.2021.6856. eCollection 2021 Oct.","EFSA Panel on Biological Hazards (BIOHAZ)","EFSA J","2021","2021/11/03","PMC8546522","","10.2903/j.efsa.2021.6856"
"37089184","Modification of the existing maximum residue levels for imazalil in courgettes, cucumbers and gherkins","European Food Safety Authority (EFSA); Bellisai G, Bernasconi G, Brancato A, Cabrera LC, Castellan I, Del Aguila M, Ferreira L, Santonja GG, Greco L, Jarrah S, Leuschner R, Magrans JO, Miron I, Nave S, Pedersen R, Reich H, Robinson T, Ruocco S, Santos M, Scarlato AP, Theobald A, Verani A.","EFSA J. 2023 Apr 19;21(4):e07980. doi: 10.2903/j.efsa.2023.7980. eCollection 2023 Apr.","European Food Safety Authority (EFSA)","EFSA J","2023","2023/04/24","PMC10114095","","10.2903/j.efsa.2023.7980"
"36643906","Assessment of the feed additive consisting of ammonium chloride (Amoklor™) for all ruminants, dogs and cats for the renewal of its authorisation and its extension of use to sows (Latochema Co Ltd)","EFSA Panel on Additives and Products or Substances used in Animal Feed (FEEDAP); Bampidis V, Azimonti G, Bastos ML, Christensen H, Dusemund B, Fašmon Durjava M, Kouba M, López-Alonso M, López Puente S, Marcon F, Mayo B, Pechová A, Petkova M, Ramos F, Sanz Y, Villa RE, Woutersen R, Dierick N, Anguita M, Brozzi R, Galobart J, Holczknecht O, Innocenti ML, Manini P, Navarro-Villa A, Pizzo F, Radovnikovic A, Rossi B, Vettori MV, Amaduzzi A.","EFSA J. 2023 Jan 11;21(1):e07696. doi: 10.2903/j.efsa.2023.7696. eCollection 2023 Jan.","EFSA Panel on Additives and Products or Substances used in Animal Feed (FEEDAP)","EFSA J","2023","2023/01/16","PMC9832324","","10.2903/j.efsa.2023.7696"
"32313569","Scientific Opinion on the public health hazards to be covered by inspection of meat from sheep and goats","EFSA Panel on Biological Hazards (BIOHAZ).","EFSA J. 2013 Jun 27;11(6):3265. doi: 10.2903/j.efsa.2013.3265. eCollection 2013 Jun.","EFSA Panel on Biological Hazards (BIOHAZ)","EFSA J","2013","2020/04/22","PMC7163758","","10.2903/j.efsa.2013.3265"
"34354769","Research priorities to fill knowledge gaps in wild boar management measures that could improve the control of African swine fever in wild boar populations","EFSA Panel on Animal Health and Welfare (AHAW); Nielsen SS, Alvarez J, Bicout DJ, Calistri P, Canali E, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Schmidt C, Herskin M, Michel V, Padalino B, Pasquali P, Roberts HC, Spoolder H, Stahl K, Velarde A, Winckler C, Blome S, Boklund A, Bøtner A, Dhollander S, Rapagnà C, Van der Stede Y, Miranda Chueca MA.","EFSA J. 2021 Jul 29;19(7):e06716. doi: 10.2903/j.efsa.2021.6716. eCollection 2021 Jul.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2021","2021/08/06","PMC8319816","","10.2903/j.efsa.2021.6716"
"32313582","Scientific Opinion on an update on the present knowledge on the occurrence and control of foodborne viruses","EFSA Panel on Biological Hazards (BIOHAZ).","EFSA J. 2011 Jul 14;9(7):2190. doi: 10.2903/j.efsa.2011.2190. eCollection 2011 Jul.","EFSA Panel on Biological Hazards (BIOHAZ)","EFSA J","2011","2020/04/22","PMC7163696","","10.2903/j.efsa.2011.2190"
"36936510","Statement on the short-term (acute) dietary risk assessment and evaluation of confirmatory data for certain maximum residue levels (MRLs) for thiacloprid","European Food Safety Authority (EFSA).","EFSA J. 2023 Mar 15;21(3):e07888. doi: 10.2903/j.efsa.2023.7888. eCollection 2023 Mar.","European Food Safety Authority (EFSA)","EFSA J","2023","2023/03/20","PMC10015440","","10.2903/j.efsa.2023.7888"
"32313579","Opinion of the Scientific Panel on Animal Health and Welfare (AHAW) on a request from the Commission related with the risks of poor welfare in intensive calf farming systems","European Food Safety Authority (EFSA).","EFSA J. 2006 Jun 6;4(6):366. doi: 10.2903/j.efsa.2006.366. eCollection 2006 Jun.","European Food Safety Authority (EFSA)","EFSA J","2006","2020/04/22","PMC7163428","","10.2903/j.efsa.2006.366"
"32313570","Scientific Opinion on porcine epidemic diarrhoea and emerging porcine deltacoronavirus","EFSA Panel on Animal Health and Welfare (AHAW).","EFSA J. 2014 Oct 31;12(10):3877. doi: 10.2903/j.efsa.2014.3877. eCollection 2014 Oct.","EFSA Panel on Animal Health and Welfare (AHAW)","EFSA J","2014","2020/04/22","PMC7163704","","10.2903/j.efsa.2014.3877"
"34729087","Maximum levels of cross-contamination for 24 antimicrobial active substances in non-target feed. Part 7: Amphenicols: florfenicol and thiamphenicol","EFSA Panel on Biological Hazards (BIOHAZ); Koutsoumanis K, Allende A, Alvarez-Ordóñez A, Bolton D, Bover-Cid S, Chemaly M, Davies R, De Cesare A, Herman L, Hilbert F, Lindqvist R, Nauta M, Ru G, Simmons M, Skandamis P, Suffredini E, Andersson DI, Bampidis V, Bengtsson-Palme J, Bouchard D, Ferran A, Kouba M, López Puente S, López-Alonso M, Nielsen SS, Pechová A, Petkova M, Girault S, Broglia A, Guerra B, Innocenti ML, Liébana E, López-Gálvez G, Manini P, Stella P, Peixe L.","EFSA J. 2021 Oct 26;19(10):e06859. doi: 10.2903/j.efsa.2021.6859. eCollection 2021 Oct.","EFSA Panel on Biological Hazards (BIOHAZ)","EFSA J","2021","2021/11/03","PMC8546524","","10.2903/j.efsa.2021.6859"
"37077298","Evaluation of confirmatory data following Article 12 MRL review and modification of the existing MRLs in pome fruits for pyridaben","European Food Safety Authority (EFSA); Bellisai G, Bernasconi G, Brancato A, Cabrera LC, Castellan I, Del Aguila M, Ferreira L, Santonja GG, Greco L, Jarrah S, Leuschner R, Magrans JO, Miron I, Nave S, Pedersen R, Reich H, Robinson T, Ruocco S, Santos M, Scarlato AP, Theobald A, Verani A.","EFSA J. 2023 Apr 17;21(4):e07970. doi: 10.2903/j.efsa.2023.7970. eCollection 2023 Apr.","European Food Safety Authority (EFSA)","EFSA J","2023","2023/04/20","PMC10108001","","10.2903/j.efsa.2023.7970"
"37213839","Risk for Human and Animal Health related to the revision of the BSE Monitoring regime in some Member States - Scientific Opinion","European Food Safety Authority (EFSA).","EFSA J. 2008 Jul 17;6(7):762. doi: 10.2903/j.efsa.2008.762. eCollection 2008 Jul.","European Food Safety Authority (EFSA)","EFSA J","2008","2023/05/22","PMC10193660","","10.2903/j.efsa.2008.762"
"37151987","Modification of the existing maximum residue levels for triclopyr in animal commodities","EFSA (European Food Safety Authority); Bellisai G, Bernasconi G, Brancato A, Cabrera LC, Castellan I, Del Aguila M, Ferreira L, Santonja GG, Greco L, Jarrah S, Leuschner R, Miron I, Nave S, Pedersen R, Reich H, Ruocco S, Santos M, Scarlato AP, Theobald A, Tiramani M, Verani A.","EFSA J. 2023 May 5;21(5):e08007. doi: 10.2903/j.efsa.2023.8007. eCollection 2023 May.","EFSA (European Food Safety Authority)","EFSA J","2023","2023/05/08","PMC10161088","","10.2903/j.efsa.2023.8007"
"32313578","Opinion of the Scientific Panel Animal Health and Welfare (AHAW) related with the Migratory Birds and their Possible Role in the Spread of Highly Pathogenic Avian Influenza","European Food Safety Authority (EFSA).","EFSA J. 2006 May 15;4(5):357. doi: 10.2903/j.efsa.2006.357. eCollection 2006 May.","European Food Safety Authority (EFSA)","EFSA J","2006","2020/04/22","PMC7163743","","10.2903/j.efsa.2006.357"
"33193869","Rift Valley Fever - assessment of effectiveness of surveillance and control measures in the EU","EFSA Panel on Animal Health and Welfare (EFSA AHAW Panel); Nielsen SS, Alvarez J, Bicout DJ, Calistri P, Depner K, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Gortázar Schmidt C, Herskin M, Michel V, Miranda Chueca MÁ, Pasquali P, Roberts HC, Sihvonen LH, Stahl K, Calvo AV, Viltrop A, Winckler C, Gubbins S, Antoniou SE, Broglia A, Abrahantes JC, Dhollander S, Van der Stede Y.","EFSA J. 2020 Nov 5;18(11):e06292. doi: 10.2903/j.efsa.2020.6292. eCollection 2020 Nov.","EFSA Panel on Animal Health and Welfare (EFSA AHAW Panel)","EFSA J","2020","2020/11/16","PMC7642843","","10.2903/j.efsa.2020.6292"
"34849171","Modification of the existing maximum residue level for ametoctradin in honey","EFSA (European Food Safety Authority); Bellisai G, Bernasconi G, Brancato A, Carrasco Cabrera L, Ferreira L, Giner G, Greco L, Jarrah S, Kazocina A, Leuschner R, Magrans JO, Miron I, Nave S, Pedersen R, Reich H, Ruocco S, Santos M, Scarlato AP, Theobald A, Vagenende B, Verani A.","EFSA J. 2021 Nov 22;19(11):e06943. doi: 10.2903/j.efsa.2021.6943. eCollection 2021 Nov.","EFSA (European Food Safety Authority)","EFSA J","2021","2021/12/01","PMC8607869","","10.2903/j.efsa.2021.6943"
"32625494","Annual post-market environmental monitoring (PMEM) report on the cultivation of genetically modified maize MON 810 in 2015 from Monsanto Europe S.A","EFSA Panel on Genetically Modified Organisms (GMO); Naegeli H, Birch AN, Casacuberta J, De Schrijver A, Gralak MA, Guerche P, Jones H, Manachini B, Messéan A, Nielsen EE, Nogué F, Robaglia C, Rostoks N, Sweet J, Tebbe C, Visioli F, Wal JM, Álvarez F, Ardizzone M, Devos Y, Fernández-Dumont A.","EFSA J. 2017 May 8;15(5):e04805. doi: 10.2903/j.efsa.2017.4805. eCollection 2017 May.","EFSA Panel on Genetically Modified Organisms (GMO)","EFSA J","2017","2020/07/07","PMC7009850","","10.2903/j.efsa.2017.4805"
"37213864","Animal welfare aspects of husbandry systems for farmed Atlantic salmon - Scientific Opinion of the Panel on Animal Health and Welfare","European Food Safety Authority (EFSA).","EFSA J. 2008 Jul 22;6(7):736. doi: 10.2903/j.efsa.2008.736. eCollection 2008 Jul.","European Food Safety Authority (EFSA)","EFSA J","2008","2023/05/22","PMC10193664","","10.2903/j.efsa.2008.736"
"37822713","Vaccination of poultry against highly pathogenic avian influenza - part 1. Available vaccines and vaccination strategies","EFSA Panel on Animal Health and Animal Welfare (AHAW), European Union Reference Laboratory for Avian Influenza; Nielsen SS, Alvarez J, Bicout DJ, Calistri P, Canali E, Drewe JA, Garin-Bastuji B, Gonzales Rojas JL, Gortázar C, Herskin M, Michel V, Miranda Chueca MÁ, Padalino B, Roberts HC, Spoolder H, Stahl K, Velarde A, Winckler C, Bastino E, Bortolami A, Guinat C, Harder T, Stegeman A, Terregino C, Aznar Asensio I, Mur L, Broglia A, Baldinelli F, Viltrop A.","EFSA J. 2023 Oct 10;21(10):e08271. doi: 10.2903/j.efsa.2023.8271. eCollection 2023 Oct.","EFSA Panel on Animal Health and Animal Welfare (AHAW), European Union Reference Laboratory for Avian Influenza","EFSA J","2023","2023/10/12","PMC10563699","","10.2903/j.efsa.2023.8271"
"32313575","Opinion of the Scientific Panel on Animal Health and Welfare (AHAW) on a request from the Commission related to the probability of transmission of Porcine Reproductive and Respiratory Syndrome virus (PRRSv) to naive pigs via fresh meat","European Food Safety Authority (EFSA).","EFSA J. 2005 Aug 12;3(8):239. doi: 10.2903/j.efsa.2005.239. eCollection 2005 Aug.","European Food Safety Authority (EFSA)","EFSA J","2005","2020/04/22","PMC7163481","","10.2903/j.efsa.2005.239"
"38196994","Evaluation of confirmatory data following the Article 12 MRL review and modification of the existing maximum residue levels for aluminium phosphide and magnesium phosphide","European Food Safety Authority (EFSA); Bellisai G, Bernasconi G, Cabrera LC, Castellan I, Del Aguila M, Ferreira L, Santonja GG, Greco L, Jarrah S, Leuschner R, Miron I, Nave S, Pedersen R, Reich H, Ruocco S, Santos M, Scarlato AP, Szot M, Theobald A, Tiramani M, Verani A.","EFSA J. 2024 Jan 9;22(1):e8446. doi: 10.2903/j.efsa.2024.8446. eCollection 2024 Jan.","European Food Safety Authority (EFSA)","EFSA J","2024","2024/01/10","PMC10774992","","10.2903/j.efsa.2024.8446"
"32625450","Modification of existing maximum residue levels for flonicamid in various commodities","European Food Safety Authority (EFSA); Brancato A, Brocca D, De Lentdecker C, Erdos Z, Ferreira L, Greco L, Jarrah S, Kardassi D, Leuschner R, Lythgo C, Medina P, Miron I, Molnar T, Nougadere A, Pedersen R, Reich H, Sacchi A, Santos M, Stanek A, Sturma J, Tarazona J, Theobald A, Vagenende B, Verani A, Villamar-Bouza L.","EFSA J. 2017 Mar 28;15(3):e04748. doi: 10.2903/j.efsa.2017.4748. eCollection 2017 Mar.","European Food Safety Authority (EFSA)","EFSA J","2017","2020/07/07","PMC7010081","","10.2903/j.efsa.2017.4748"
"32626048","Modification of the existing maximum residue levels for flonicamid in various root crops","European Food Safety Authority (EFSA); Brancato A, Brocca D, Carrasco Cabrera L, De Lentdecker C, Erdos Z, Ferreira L, Greco L, Jarrah S, Kardassi D, Leuschner R, Lostia A, Lythgo C, Medina P, Miron I, Molnar T, Pedersen R, Reich H, Sacchi A, Santos M, Stanek A, Sturma J, Tarazona J, Theobald A, Vagenende B, Villamar-Bouza L.","EFSA J. 2018 Sep 18;16(9):e05414. doi: 10.2903/j.efsa.2018.5414. eCollection 2018 Sep.","European Food Safety Authority (EFSA)","EFSA J","2018","2020/07/07","PMC7009489","","10.2903/j.efsa.2018.5414"
"32874264","Statement on the dietary exposure assessment for the temporary maximum residue levels for chlordecone in certain products of animal origin","European Food Safety Authority (EFSA).","EFSA J. 2020 Mar 3;18(3):e06052. doi: 10.2903/j.efsa.2020.6052. eCollection 2020 Mar.","European Food Safety Authority (EFSA)","EFSA J","2020","2020/09/03","PMC7447898","","10.2903/j.efsa.2020.6052"
